model,status,lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
cluster_3_one_at_a_time,ok,final_numeric_grade_z,~~,final_numeric_grade_z,,0.8101910062770085,0.057487832492492286,14.093260628374129,0,0.6975169250424521,0.9228650875115648,0.8101910062770085,0.8107080648024458
cluster_3_one_at_a_time,ok,OLSE,~~,OLSE,,1,0,,,1,1,0.9650421436097657,0.9650421436097657
cluster_3_one_at_a_time,ok,post_redesign,~~,post_redesign,,0.2398463529478129,0.006259816926451371,38.31523441753103,0,0.227577337222154,0.2521153686734718,0.2398463529478129,1
cluster_3_one_at_a_time,ok,post_redesign,~~,post_x_cluster_3_z,,0.006663119822377912,0.052086141151889136,0.12792500413780883,0.8982083231758835,-0.09542384092899436,0.10875008057375019,0.006663119822377912,0.023401720296129146
cluster_3_one_at_a_time,ok,post_x_cluster_3_z,~~,post_x_cluster_3_z,,0.3380076728071997,0.08746769020587802,3.864371769868513,1.1137548016582066e-4,0.166574150192772,0.5094411954216274,0.3380076728071997,1
cluster_3_one_at_a_time,ok,olse_q1_mean_z,~1,,,-0.13401455181168326,0.06138039983332096,-2.1833443929267484,0.02901045766273458,-0.25431792484166066,-0.013711178781705871,-0.13401455181168326,-0.1340573124261719
cluster_3_one_at_a_time,ok,olse_q2_mean_z,~1,,,-0.12502572032427844,0.06216871046788473,-2.0110714760420283,0.04431790754011877,-0.24687415380663075,-0.003177286841926155,-0.12502572032427844,-0.12506562117164555
cluster_3_one_at_a_time,ok,olse_q3_mean_z,~1,,,-0.12991953049985294,0.05844170934981054,-2.2230617814787466,0.02621163429463147,-0.24446317602043932,-0.015375884979266577,-0.12991953049985294,-0.1299609856240044
cluster_3_one_at_a_time,ok,olse_q4_mean_z,~1,,,-0.12620484315923364,0.05602477139048605,-2.2526614571900843,0.02428050290345607,-0.23601137732667626,-0.01639830899179101,-0.12620484315923364,-0.12624511088993806
cluster_3_one_at_a_time,ok,olse_q5_mean_z,~1,,,-0.1291235640480868,0.061344450114789624,-2.104893984809821,0.0353005374258486,-0.24935647692448842,-0.008890651171685207,-0.1291235640480868,-0.1291647767252789
